chain,draw,mu_max,Ks,Qn,sigma
0,759,0.6857189632914613,0.07566001353882001,5.997164189155526e-10,0.12208763162435872
0,760,0.6746079228803968,0.09551117526229513,7.171716639987774e-10,0.09564229927883326
0,761,0.6910956417373848,0.07785941775564084,7.184951868298361e-10,0.10757017651112995
0,762,0.6979706609118244,0.08603568096667633,7.24907705903152e-10,0.18658479598128933
0,763,0.6511059434971326,0.09339394890778939,7.796102114499052e-10,0.1894178996724798
0,764,0.6908650727378703,0.08607959683825928,6.04174221889575e-10,0.16197286207202138
0,765,0.6426387100306501,0.08598137391974028,7.316293103133844e-10,0.16197286207202138
0,766,0.6750976660125735,0.084452994311731,6.747425467947274e-10,0.1452152012372689
0,767,0.6885553308385877,0.0898233844568163,6.516602977680662e-10,0.1118661220355039
0,768,0.6869422634519313,0.08801222943657151,7.390317682665283e-10,0.23071110691808247
0,769,0.6493763160561623,0.09433946919547136,7.534634761959996e-10,0.1605825135787998
0,770,0.6433385177154162,0.0905881608549842,6.775050917936027e-10,0.18214751745918714
0,771,0.6959571306350119,0.09219922507477568,6.749226752139529e-10,0.08820972077416107
0,772,0.6982854887407699,0.08226469414583033,6.660510851898886e-10,0.14875836304216059
0,773,0.6705103629278792,0.09082878513485844,7.637979267969965e-10,0.1431087376631955
0,774,0.6962239126999957,0.08577020456390347,7.910241691037293e-10,0.12993135525324995
0,775,0.6675373515788289,0.08284032749562743,7.778701947706581e-10,0.15035945086495825
0,776,0.6666426708932759,0.0995136770274608,7.579000117628542e-10,0.15035945086495825
0,777,0.6623831444186137,0.09030726576344267,6.78597112353895e-10,0.09904682308409975
0,778,0.6758848427891824,0.10064291508066074,7.129172101225064e-10,0.12916573233439455
0,779,0.7034157992471961,0.09914175037563033,7.710016142303564e-10,0.10755922300460634
0,780,0.6956519327116508,0.10134159838627878,7.849502674312629e-10,0.1498241172811007
0,781,0.6882292055873955,0.10488258642849024,7.570643119068711e-10,0.15917657666611199
0,782,0.6715767451815787,0.07430079715466113,6.613610024425234e-10,0.15917657666611199
0,783,0.6709956419521308,0.07595414593302005,7.186305712284523e-10,0.1648345662107734
0,784,0.6838578159114633,0.07782465542673639,6.700040092245624e-10,0.20277962633405633
0,785,0.6747936322734026,0.09346887740014133,6.925727324390451e-10,0.13312407684116997
0,786,0.670133041464585,0.08547430348105628,7.142775012855202e-10,0.11607881917625214
0,787,0.6965928643292554,0.07945485649413675,6.802425144059562e-10,0.11607881917625214
0,788,0.6867837065133657,0.0799999907119318,7.759749502213813e-10,0.1563395758949043
0,789,0.6776658772364721,0.09369141952293747,6.296969419373226e-10,0.16462820139525042
0,790,0.6870600378956119,0.07324753483327455,7.046803832150701e-10,0.14138433544553689
0,791,0.6772173665418123,0.09423985109745507,6.649102005619535e-10,0.13417583874273062
0,792,0.7070214685114494,0.09343247044919901,6.645315035720409e-10,0.23747692147256458
0,793,0.6930309874532542,0.09307450658278887,6.597933204362572e-10,0.11081168195998582
0,794,0.6794377580909454,0.0934640714000641,6.590685666322994e-10,0.17915274864684302
0,795,0.6513555659886224,0.08925571860193024,6.070903429161777e-10,0.17915274864684302
0,796,0.7148379768492534,0.09014960077177704,6.189290357246214e-10,0.22212469564263373
0,797,0.6475914771495113,0.09913142393475885,7.582179785527749e-10,0.14605790139573194
0,798,0.663198234772838,0.10313114711247348,6.637755135439637e-10,0.1450912410766384
0,799,0.6592246845984535,0.0753934761832403,6.465177644356278e-10,0.10830609262368913
0,800,0.6734632100112967,0.10411823885058252,7.311779760360513e-10,0.15688004158615743
0,801,0.6872566092887852,0.09446579403895118,6.955649504417275e-10,0.14351802942360503
0,802,0.6647403760627841,0.09446536316432062,7.02353505835522e-10,0.11114550147268303
0,803,0.6788030088886241,0.07723624249176854,6.928801237062227e-10,0.13666581895364105
0,804,0.6947903407218321,0.09385745985995234,6.637350936759758e-10,0.11190646727385088
0,805,0.6689528137282318,0.08714358470050032,6.860625661976698e-10,0.12558560253566137
0,806,0.6875315638855072,0.108163667679884,7.274059539991671e-10,0.10271622995484078
0,807,0.6922304864678139,0.08000916818211383,7.130918344817338e-10,0.14649480218319624
0,808,0.6596152966761418,0.10491586183348386,7.04070716151387e-10,0.17028560753056515
0,809,0.6478525403361283,0.08060988530339079,6.400780759507982e-10,0.14653558733717562
0,810,0.6524056516010437,0.08447075308588868,6.670223149168534e-10,0.19433674429079814
0,811,0.6627496511422971,0.09176040168496999,6.578871188499575e-10,0.19433674429079814
0,812,0.7320932212784866,0.09047719329697451,6.817088700901443e-10,0.2068304994478823
0,813,0.6720841860870207,0.08402257619778342,7.130950577249407e-10,0.2068304994478823
0,814,0.6765921919754926,0.09328592692681056,7.206473680720252e-10,0.2665467733063348
0,815,0.6251425983411463,0.09651077040640962,5.903028366494549e-10,0.247891603224387
0,816,0.6333807142946736,0.09834935031666203,6.159667569809803e-10,0.22942832591592857
0,817,0.6816370059900582,0.097573174979032,7.09688337855533e-10,0.17238293623125747
0,818,0.7161269067406293,0.10077239213244713,7.249205556091052e-10,0.15907255577924825
0,819,0.6487772951044417,0.0785514578439806,6.931256580452199e-10,0.3181308026824346
0,820,0.6597556721558877,0.07772610057839532,6.438108189025885e-10,0.2700636632873802
0,821,0.6635423022414075,0.10373598005347959,6.374521970120142e-10,0.21289730960974304
0,822,0.6646341340816097,0.08901839573988778,6.736426379351352e-10,0.11755468852963999
0,823,0.6707585626860284,0.08975152033347161,7.117706037598415e-10,0.12332973998448687
0,824,0.7005333563180463,0.08693772669572519,7.149726095183914e-10,0.11005432931931876
0,825,0.704202186248801,0.09948668656916332,7.135535317160385e-10,0.1007364930545085
0,826,0.6787815028362115,0.08272404964821718,7.549880310635989e-10,0.11715001934770891
0,827,0.6820128123511836,0.10816966257856592,7.333552020894987e-10,0.22562836137123263
0,828,0.6702249386968742,0.10434276961602663,6.878616086965457e-10,0.1740441826292489
0,829,0.6731350154223176,0.1029676956508466,7.314772245027055e-10,0.13346062146861384
0,830,0.6547031924234253,0.09389148397999078,7.08257519628895e-10,0.13346062146861384
0,831,0.65378181682533,0.09372451339094631,6.055599517838974e-10,0.13621392974048904
0,832,0.7093326789300898,0.1011193246708634,7.176069878511944e-10,0.21623492024755098
0,833,0.6793501744098451,0.06530149170431443,6.519883359435275e-10,0.16942396599266857
0,834,0.6761799030170298,0.07933312343079289,6.817918027108055e-10,0.15470395085274338
0,835,0.6799227006386663,0.08600330952738994,6.626743884782871e-10,0.1396341388609201
0,836,0.6888488478907421,0.09899267852848764,7.251274751322005e-10,0.14806728705989997
0,837,0.6896863722818243,0.1027961527264029,6.596368777551482e-10,0.09506830845193547
0,838,0.6876944865979578,0.08234306281765162,6.565135268248813e-10,0.14170811542779105
0,839,0.6706499374060721,0.09054210055112577,7.539330650636369e-10,0.14179032149044085
0,840,0.6705332603030575,0.07312023273508103,6.604163453473724e-10,0.1496678438798653
0,841,0.6769781313359068,0.0906386437717988,6.612408706852621e-10,0.16710289194476546
0,842,0.6597799289393333,0.088874810136073,6.724567562813397e-10,0.17010873879165134
0,843,0.686491242217571,0.08834526908508346,6.563650891611675e-10,0.14499002027700028
0,844,0.6678418772535872,0.08420798434688886,7.11168614034024e-10,0.14499002027700028
0,845,0.6685503403871501,0.08527493497335671,6.236676121022168e-10,0.13959666352308164
0,846,0.6533981759479652,0.09821343708342015,6.235330989600315e-10,0.16860193839235682
0,847,0.6737010114845838,0.08682843217749006,7.107794097800984e-10,0.1662502136299178
0,848,0.6640336279990049,0.0856181809485547,7.908024878547196e-10,0.11215944850471861
0,849,0.7010040666055112,0.0859291491286321,6.719926077100696e-10,0.11888280854454644
0,850,0.6848208766023804,0.0825478396373174,7.477677681659689e-10,0.1505611720712713
0,851,0.6763055289920942,0.11190618240552458,6.905877991141361e-10,0.11436534910811819
0,852,0.6756020123881076,0.08595683379082594,7.038977072748429e-10,0.12338998377808698
0,853,0.6748113478156541,0.07399067738478686,7.015337151766906e-10,0.1360033206428641
0,854,0.6655388261926628,0.07640524159625192,7.104330241666625e-10,0.11256821159087534
0,855,0.6981985031476476,0.09908874326640305,6.850379859211413e-10,0.12367445580058337
0,856,0.6821467018801498,0.08808279693339427,7.1096821148775e-10,0.11888510756969113
0,857,0.6536164483231892,0.09106038742427974,6.900295200332137e-10,0.25079548011022806
0,858,0.6731334920058362,0.08502491243980959,7.262304265068704e-10,0.0970522606906158
0,859,0.6857752193290365,0.08840304181080977,6.570383048996369e-10,0.13221280450745754
0,860,0.6797006321956731,0.09058651651932338,7.041458423457185e-10,0.10034491635105397
0,861,0.6792373292836978,0.07677415172702812,7.434815058213366e-10,0.19069492140089447
0,862,0.6888710095532454,0.07653937676286204,6.726454036400552e-10,0.12689614750941514
0,863,0.7049529762879377,0.10293169024299129,6.917240517172875e-10,0.11671026142072151
0,864,0.7000677284468841,0.10511310107350977,6.771526979471934e-10,0.12615599762112778
0,865,0.6921246838803805,0.08233446742160927,7.095863833321323e-10,0.1302791791092333
0,866,0.6570289881863975,0.07074180013192785,6.806892855011904e-10,0.21044759130746313
0,867,0.6557584345389311,0.07292416228863002,7.548094886651367e-10,0.21581329294651172
0,868,0.6979758641695805,0.08683654042941971,7.610258453567944e-10,0.2194510052454814
0,869,0.6517278149653429,0.10092528882091231,7.463313515549388e-10,0.21452064999916515
0,870,0.646842598362272,0.09682657079223037,6.697964436498063e-10,0.22589269952735008
0,871,0.6361601491530239,0.09903264386518829,6.904707236629584e-10,0.2538231273262781
0,872,0.6801389906074964,0.10007200132616134,6.626473028867336e-10,0.17049890805306966
0,873,0.6652653505153389,0.08133809861074587,7.140805473552334e-10,0.18788259891419923
0,874,0.6539434087703063,0.07846227697336342,7.041364560912594e-10,0.189352331850933
0,875,0.6873431653058811,0.06751843763209914,6.862922919526502e-10,0.17036904281179246
0,876,0.6855102489897686,0.10129057410737921,7.288572039382077e-10,0.2447106089444155
0,877,0.6597255692695903,0.08273800735201678,6.664153421727078e-10,0.10469215968981943
0,878,0.6845573226104347,0.0734291870440538,7.230258739162303e-10,0.11398848334528733
0,879,0.7047037729221313,0.0961768095522135,6.749292857536621e-10,0.13610408113572056
0,880,0.7036229773917239,0.08704366911070019,7.076487076875624e-10,0.14897096087719675
0,881,0.6646011710546429,0.08093673013524347,6.274513798034688e-10,0.14897096087719675
0,882,0.6616425131580407,0.10631117391402445,7.0771478453761e-10,0.17814374172068212
0,883,0.6692221671198413,0.07964913686363598,7.234977978918508e-10,0.2324279923659368
0,884,0.681916117304594,0.10650231144806481,7.22983780474875e-10,0.23389554373483762
0,885,0.6819897366405414,0.10449631794933378,6.736964759279533e-10,0.23489930754219646
0,886,0.6149491647800472,0.0775995452131768,7.489938809385303e-10,0.2542735382750135
0,887,0.6499467052636471,0.08246510338482846,6.775032814296767e-10,0.28806850474251466
0,888,0.7020971464803851,0.09422140300814702,6.352695417207575e-10,0.11233923768011893
0,889,0.665429972671547,0.10085276770426828,7.184076072304522e-10,0.15255807450546457
0,890,0.685957644336924,0.07768634571748792,7.23792137447274e-10,0.16910112837736282
0,891,0.6664900559658489,0.07785828363268762,6.781575253103805e-10,0.11734938658908871
0,892,0.6957923510993534,0.09626798467504626,7.173587205606352e-10,0.11890039380952934
0,893,0.6836909782178259,0.09730578936749668,6.664973260134848e-10,0.08061828584494676
0,894,0.6885498517122448,0.08847645971815633,6.979089073123273e-10,0.18192921240386167
0,895,0.6972501861547168,0.09170303686941599,7.310356129506255e-10,0.1143467252453194
0,896,0.6640275937221946,0.08451317673432057,6.986173027702893e-10,0.11777814993879603
0,897,0.700720383315191,0.0953413011573903,6.857162132445512e-10,0.11280587523070822
0,898,0.7003701156587303,0.09402722536364902,7.07531091879612e-10,0.11280587523070822
0,899,0.702800012409679,0.0811806606782642,6.773127443143765e-10,0.13155819989970863
0,900,0.6844985493720244,0.10836891480501487,6.646983367208239e-10,0.09033970285247252
0,901,0.690886295661348,0.07928933128960461,6.613787853616038e-10,0.12874046513512818
0,902,0.6544966684195483,0.08184280527438852,6.911586447345108e-10,0.143969993609259
0,903,0.6806954789141704,0.0745812317051496,6.939251636858697e-10,0.0757097957096434
0,904,0.675797877106901,0.08459111743401132,7.03537292542955e-10,0.184530561115178
0,905,0.6919571025997282,0.08430710844971251,7.039788915846648e-10,0.1412538580607336
0,906,0.690436473885935,0.09386745213809733,6.690479828134865e-10,0.1412538580607336
0,907,0.6614834471117536,0.07239309391753591,6.984651035877119e-10,0.1412538580607336
0,908,0.6511125279593907,0.10719730804481137,6.759686298485569e-10,0.18263069599757875
0,909,0.646604521271126,0.07481959711289977,7.320859775736652e-10,0.13301137714890912
0,910,0.6924773377673006,0.08686563189554555,6.745476800343638e-10,0.08504235394763435
0,911,0.6978989643077501,0.08973290429751436,6.654464959675586e-10,0.11969701622589282
0,912,0.6957484341075003,0.10267084697066524,6.761413992859394e-10,0.10798742759505071
0,913,0.6787699829735361,0.09833383108160483,7.139904364896858e-10,0.09981347591458407
0,914,0.6971502283893347,0.09237941241558592,6.458804521019295e-10,0.14187665256569879
0,915,0.6619623972474666,0.0880845829881233,6.965704062231915e-10,0.12599607571765076
0,916,0.6606320754944949,0.10730668566838734,7.189173512031661e-10,0.11439567903828918
0,917,0.6656918666618861,0.08285389160640112,6.39739518005546e-10,0.11439567903828918
0,918,0.6901663824340009,0.08188315178414787,7.368115729240671e-10,0.16553681091523756
0,919,0.6591910462397803,0.09691160826955687,7.09150991640499e-10,0.16553681091523756
0,920,0.691672080852279,0.08530485261176354,6.897447471217139e-10,0.16553681091523756
0,921,0.6641671560551643,0.1019944280646703,7.047404812333204e-10,0.16553681091523756
0,922,0.6708994227687992,0.09998914818995593,6.45252620779182e-10,0.12307725699459147
0,923,0.6851870418093394,0.0774724630725848,7.520799327253767e-10,0.1673462296874606
0,924,0.6447109418820148,0.07501520159503586,6.61023526252802e-10,0.19133535604703397
0,925,0.6510371628954374,0.10310999074465056,6.672670452032823e-10,0.17782757036506916
0,926,0.6744669173678984,0.07249054212062042,7.665075759298753e-10,0.1698745873093913
0,927,0.6838456644143285,0.10240317422551297,6.296599743453627e-10,0.1786625190913922
0,928,0.6641843074622735,0.1014416128968028,6.262042182636601e-10,0.16920927470851363
0,929,0.6874528863239814,0.0873907807411475,6.741842712356815e-10,0.16920927470851363
0,930,0.675716351176486,0.09170856629487949,6.577607105320812e-10,0.18150850994866577
0,931,0.6774827398465018,0.0954697699533003,6.943149266215204e-10,0.14863564002817944
0,932,0.6797209554170096,0.08572688976754267,7.40898404127567e-10,0.15591133599817258
0,933,0.6767721767421843,0.08776988353800005,6.844478995475637e-10,0.15591133599817258
0,934,0.6774224048559323,0.1025220341906597,7.450114882265522e-10,0.13618237143110817
0,935,0.6890614751731902,0.10752673941164693,6.839669708709158e-10,0.13618237143110817
0,936,0.7053062715886941,0.07535418213695608,6.748401855185692e-10,0.20713530593426294
0,937,0.6974816882794315,0.06802404912124146,7.108559610762791e-10,0.23035564720229632
0,938,0.6958266398957499,0.0699156633927972,6.902874630738643e-10,0.09814099280572709
0,939,0.7022121735689111,0.07111812392543676,6.593443346320165e-10,0.1963887860838564
0,940,0.7085869458529129,0.078216586726083,7.545972737347824e-10,0.11555607466261293
0,941,0.693150287385855,0.09892220464090488,6.762901693851508e-10,0.07257247019753377
0,942,0.6692012173529551,0.08512237886321267,7.219492579468583e-10,0.16258351925041079
0,943,0.7005556716742292,0.09536938709843243,6.225311730256804e-10,0.13878471415224564
0,944,0.6671966870888347,0.0938726908988733,7.081129345693843e-10,0.1275005622930625
0,945,0.698432361644728,0.08159784561821352,7.411246030124588e-10,0.10968800076337305
0,946,0.6692955852538173,0.09873422973952448,7.013610051881784e-10,0.10968800076337305
0,947,0.6888685579938538,0.09863651645143544,7.14967385465522e-10,0.13616118157125667
0,948,0.679000165507157,0.1032574620598401,6.371668872784124e-10,0.13616118157125667
0,949,0.6840939783803333,0.0804767311153996,6.68551034362041e-10,0.142649005743306
0,950,0.6646074949337439,0.09769544613954997,7.856907435402875e-10,0.15708896696713257
0,951,0.6654521147960232,0.10436739802872291,6.547744503864785e-10,0.1313544120716902
0,952,0.6800567381874436,0.08227360767018874,6.593141836864503e-10,0.16344969465741693
0,953,0.6265511497393907,0.08923295488350695,5.984418188631368e-10,0.2227027419633016
0,954,0.707787440908409,0.09405960934951177,5.568948272399928e-10,0.2378615818405147
0,955,0.7372865074719396,0.09810037602433344,9.164794478357805e-10,0.2518334232042682
0,956,0.6435801504950592,0.08467416030503966,7.548005465556185e-10,0.126800344651243
0,957,0.676303395382538,0.08359671801375058,6.80254108564929e-10,0.24002866366365383
0,958,0.6733001596320857,0.08927270547125984,7.638377896709211e-10,0.2606599472086033
0,959,0.6434329109413861,0.0879851996209171,8.317609879920308e-10,0.26946611849980895
0,960,0.7073386784506581,0.09424150525699715,6.50255758686104e-10,0.13051665428943487
0,961,0.6922169901888433,0.08534827082945548,8.189655386467446e-10,0.2301747162454095
0,962,0.7010731288084399,0.08243521470061496,6.480726082564546e-10,0.13322100283049057
0,963,0.6982093580570774,0.08682490549576881,6.542255453087704e-10,0.13322100283049057
0,964,0.6752440772657109,0.07790632964431349,7.624331180660127e-10,0.1264814250418185
0,965,0.6739722279829686,0.08596252140782093,7.589746660376046e-10,0.11570574184367373
0,966,0.6907796092192549,0.0767457449357658,7.199799334577402e-10,0.1100093000896433
0,967,0.6813228107234194,0.07886591769680154,6.798406167978482e-10,0.09729213235406019
0,968,0.6838970022465625,0.09157083710566798,6.743468677243477e-10,0.13095957168538971
0,969,0.6733554743075348,0.08871662710190605,6.97745676500687e-10,0.11028865595755077
0,970,0.6841381106302025,0.08424400682319917,7.133432343832473e-10,0.11028865595755077
0,971,0.6955066941223897,0.0918946115169729,7.077900619782985e-10,0.14825008698876027
0,972,0.6727487677370142,0.097591559565443,7.080505758919892e-10,0.13278931975783562
0,973,0.6778418435687094,0.0989255032412868,6.660372716616795e-10,0.13729822616944276
0,974,0.689474132321987,0.10155864137596116,7.871781035868761e-10,0.1462642578023932
0,975,0.6828926469433576,0.09879405480428478,7.861038504093846e-10,0.1462642578023932
0,976,0.6700523128256873,0.09839650255815913,7.754661591097124e-10,0.2242642155292774
0,977,0.662191489062087,0.08919158230147203,6.600051596566899e-10,0.1276594128160377
0,978,0.6732642077681794,0.09067865696278175,6.516073004416778e-10,0.1492955616977886
0,979,0.6819102373491729,0.09666297825614847,6.72648435192584e-10,0.1492955616977886
0,980,0.6916550618154261,0.10094793824259585,6.392768109855627e-10,0.18322394577638168
0,981,0.6526286912166667,0.1024607888706644,6.190164243076815e-10,0.19887971519297235
0,982,0.6515343742385492,0.09223583337558278,6.300815105895688e-10,0.14062493370328386
0,983,0.6860591873453501,0.10942381976425643,6.624651327683808e-10,0.14066967524134483
0,984,0.6726322914263767,0.09202267336899414,7.39052508310565e-10,0.13379742040960446
0,985,0.6900521403728169,0.07589042877235566,6.559911998631895e-10,0.13379742040960446
0,986,0.6997163601904787,0.08363071502557823,7.406848405766469e-10,0.13379742040960446
0,987,0.671338172996993,0.08956640455867844,6.668925064005861e-10,0.13379742040960446
0,988,0.6735817712612084,0.09084090800637336,6.995303780998026e-10,0.15597192655339337
0,989,0.6490493405461581,0.09188742076623418,6.368911448575869e-10,0.12308934543422512
0,990,0.7075343682148724,0.09427359873874233,7.286882652085115e-10,0.18157973574271424
0,991,0.6708009882530175,0.08947902861299117,6.34632454070519e-10,0.16450565031079184
0,992,0.6580171020131168,0.10372567647952968,6.596966821642423e-10,0.1213382869145037
0,993,0.6684177719078889,0.09585015854859058,7.096013716211159e-10,0.12338810744141433
0,994,0.7055306103979342,0.08864715727523842,7.393107985292265e-10,0.1541573154014061
0,995,0.6775364355957725,0.09492536761234249,7.250832900858938e-10,0.13154052598047836
0,996,0.7053743807188755,0.09386790376734189,6.898536317874537e-10,0.1533946506244453
0,997,0.7057321386173642,0.10075746974362877,6.617565845567577e-10,0.15421157580598346
0,998,0.703152299287602,0.10294907301918685,7.011628458756738e-10,0.16503610030851604
0,999,0.6559901127115381,0.06924497991877047,7.02491091166635e-10,0.18163999223456403
0,1000,0.6585900027732805,0.09432376369931593,7.55413300621677e-10,0.21984920321526047
0,1001,0.6905215110604797,0.07900868132564881,6.076980914072741e-10,0.2576688165015105
0,1002,0.6806541105467273,0.09274193413106506,5.603731194995961e-10,0.2803941902636537
0,1003,0.6641977681012886,0.09258430164959569,5.842772425311134e-10,0.2906969737561428
0,1004,0.5967710216503543,0.10134715159458833,5.701577644101578e-10,0.26043926341346
0,1005,0.7273077799306186,0.07389009734920937,6.211314806267457e-10,0.30931766640578917
0,1006,0.6230231095864347,0.09859782401160437,6.597519465628703e-10,0.31123677875938766
0,1007,0.654520593457377,0.09752467366265025,6.797013018107159e-10,0.21409961229725405
0,1008,0.6576036655704994,0.08744604110347118,7.25582905405067e-10,0.1296172405310468
0,1009,0.6584448385985572,0.07803263124715537,7.176046674621581e-10,0.1296172405310468
0,1010,0.6874657534356312,0.07980089240305349,6.990456275394936e-10,0.13363641249145422
0,1011,0.6743482497400641,0.0948963632312115,7.436044284061489e-10,0.11779070109003006
0,1012,0.6700506381018111,0.09714262006292246,7.071811841135725e-10,0.16465174419581827
0,1013,0.648941963747755,0.0964102236528501,6.649302882314991e-10,0.20883411842156402
0,1014,0.6949551949722864,0.08671219664270287,7.583322225579073e-10,0.13368923396759372
0,1015,0.6735370455749274,0.09454684979868197,7.048226165971355e-10,0.12860112618995678
0,1016,0.6904188243091189,0.10217662741013114,6.978646360428531e-10,0.2478897166255143
0,1017,0.6557217641407895,0.08211954187456877,6.246481341791935e-10,0.24690855109243123
0,1018,0.6942304778648605,0.0842843240623375,6.261977899244876e-10,0.13367739506707338
0,1019,0.6853510187360398,0.09023242833887586,7.676552727572034e-10,0.09029948488024148
0,1020,0.6841891455332985,0.08653950437520935,6.652941820040007e-10,0.11903912750499802
0,1021,0.6833019730420499,0.11354404341346755,7.181022473106806e-10,0.11903912750499802
0,1022,0.6893212101067261,0.10523676533072268,7.553835689487666e-10,0.11903912750499802
0,1023,0.6595755512009699,0.07400117380430668,6.679931353625524e-10,0.18201690428608067
0,1024,0.6777015867743198,0.08366281407380112,7.414162563513077e-10,0.16622712222727512
0,1025,0.6585408469020083,0.07681807993849729,7.647027296988478e-10,0.1029380246738676
0,1026,0.6788210434577231,0.08387839834989465,6.956953201126002e-10,0.11493303558966504
0,1027,0.6876587738693121,0.09499830981928188,6.961065316804255e-10,0.12651120931115906
0,1028,0.7337459230308853,0.08414657141795837,6.414246255397267e-10,0.14358600993856319
0,1029,0.7054090027949047,0.08907841711537133,7.383644924856124e-10,0.1083118746864998
0,1030,0.7044636339739256,0.07963252620450258,6.667186131996037e-10,0.1175459755700059
0,1031,0.7070660410847184,0.08969310944314603,7.280568950096522e-10,0.13632716487619878
0,1032,0.6671889064129651,0.09393040641628256,6.68170558460243e-10,0.13632716487619878
0,1033,0.6683088225246492,0.09022654878385737,7.190450159797802e-10,0.11277062788231701
0,1034,0.6975770737253183,0.08816874401443772,7.20272641081788e-10,0.12002438241134608
0,1035,0.6801812226322044,0.09181329651210257,6.919225373161199e-10,0.08649091771989353
0,1036,0.6747546289454598,0.09276528576558384,6.960920708843944e-10,0.08649091771989353
0,1037,0.6778252293731807,0.07941840896720806,6.934913958196008e-10,0.11250397905628301
0,1038,0.6896827776598209,0.0969546107431444,7.338887289469922e-10,0.12564075089987023
0,1039,0.6696290404177645,0.10517386050004701,7.367667967475368e-10,0.12586594436133366
0,1040,0.6923359355743262,0.07827368738603088,6.167000512164273e-10,0.1294450798356819
0,1041,0.6762295728189829,0.06265942263658225,7.640511069280266e-10,0.1294450798356819
0,1042,0.6737876883394166,0.0981214712514597,6.500719037121722e-10,0.14644685484403913
0,1043,0.6823335752989445,0.08254891615218438,6.914102528066269e-10,0.17423312014961181
0,1044,0.70568054495569,0.07094593664398044,7.128719352906064e-10,0.18567117172214764
0,1045,0.6701870823423173,0.09563144161661465,6.437188757496084e-10,0.18156506059980845
0,1046,0.6610265292307989,0.09558491766291217,6.43027953724534e-10,0.17918624490059637
0,1047,0.6768336555820691,0.08872362489427561,7.532140259603825e-10,0.15399676953037003
0,1048,0.6692960480119254,0.10186801579463364,7.494372887038482e-10,0.15399676953037003
0,1049,0.6904780389283337,0.0752007974798714,7.026451652956358e-10,0.12767815908576877
0,1050,0.6904167868873001,0.07701328668731305,7.047506521125706e-10,0.1529752742344151
0,1051,0.6428126545554685,0.10433647308875942,6.772575449436245e-10,0.1707432601244477
0,1052,0.7061935466902247,0.1041625060809087,6.915932170601174e-10,0.12753329179842685
0,1053,0.6993973961327371,0.09128667878131005,6.475683937608892e-10,0.1657950407288844
0,1054,0.6708104454834316,0.08444288239427573,6.69747542438625e-10,0.1657950407288844
0,1055,0.67400344863838,0.09216355874635704,6.699992973923017e-10,0.1438465613318016
0,1056,0.6697579770136347,0.08879306888261712,6.455812473358205e-10,0.139948248143138
0,1057,0.6745725797808548,0.08907860071706701,6.779459264067809e-10,0.16483325830312034
0,1058,0.680224572754994,0.09594550671293087,7.199390284606221e-10,0.10969623041333453
0,1059,0.7083466036157684,0.08246166161923231,7.607981189081613e-10,0.1527040194513462
0,1060,0.6438383370263591,0.0852903168189827,7.618751364968696e-10,0.18593871955424515
0,1061,0.677123921095133,0.08276428835495682,6.652112484360954e-10,0.15476585901876247
0,1062,0.6777598213866906,0.07151722760645604,7.297220128715207e-10,0.16014326072178253
0,1063,0.6675517111437187,0.10574252739072158,7.31876124958843e-10,0.11597533894999741
0,1064,0.6757025677713484,0.09782573532329837,6.965904274608761e-10,0.1026318472236348
0,1065,0.6755875470727027,0.09094017284388203,7.060793941606037e-10,0.10903275745049565
0,1066,0.700111153805026,0.07999679398688417,6.94346295504931e-10,0.10903275745049565
0,1067,0.678604735138569,0.10573473402131679,6.980335693378451e-10,0.08900861634665554
0,1068,0.673492917726155,0.0837336744459492,7.174666060173942e-10,0.1156781958543079
0,1069,0.680579344956254,0.0941448098772212,6.783732758013594e-10,0.1156781958543079
0,1070,0.6881667959986816,0.0961687813208214,7.258981793720938e-10,0.10241898426202928
0,1071,0.6693067564991132,0.10568674033292963,6.88557350516547e-10,0.11931461998244226
0,1072,0.6791768315072582,0.10719594367324269,7.036420906134059e-10,0.11931461998244226
0,1073,0.6806153792724149,0.07146489635938987,7.125684663564299e-10,0.11527659643415698
0,1074,0.6892967278073028,0.1144622213885067,7.401368625978098e-10,0.2285564409452643
0,1075,0.6771750320837833,0.05826863621595675,6.338678307295639e-10,0.12809328175665285
0,1076,0.7069620852077072,0.061590150808854584,7.328778159847273e-10,0.12260318607733592
0,1077,0.6594787738434948,0.07898057882238635,7.347095084756342e-10,0.1444049739479012
0,1078,0.6964090662101291,0.08130391941061713,7.118005444476996e-10,0.13062344937322465
0,1079,0.6682272418885126,0.09178411384722247,6.80801482035975e-10,0.10408999159830007
0,1080,0.6941378667777249,0.09571811341030284,6.391754908103636e-10,0.26831127972190283
0,1081,0.6482997456558569,0.09804522918686799,6.33434865705429e-10,0.23413084354637362
0,1082,0.6492608714810171,0.10407697324943052,6.437299108071974e-10,0.4747805853400444
0,1083,0.6138138552177317,0.08069668124294796,7.30783620496e-10,0.2116842704433105
0,1084,0.611053134423768,0.08737806769482051,5.895087930206726e-10,0.24207475944235401
0,1085,0.601402817771058,0.09194023110064689,6.135627835842255e-10,0.268005754388796
0,1086,0.6913241134627841,0.08382047957720734,6.664496395900168e-10,0.12601565234435105
0,1087,0.6889302031308338,0.09522773480406714,6.179120460972057e-10,0.1595622811776768
0,1088,0.6950964802266076,0.09440007883729985,6.784811108699235e-10,0.1586906905545003
0,1089,0.6890922411897618,0.08554154186878052,7.346627754100912e-10,0.1687772106010688
